id,timestamp,normalized_time,facility,severity,severity_name,priority,hostname,program,pid,message,device_type,event_category,event_subcategory,source_ip,destination_ip,source_port,destination_port,protocol,username,interface,threat_name,bgp_peer,as_number,ospf_area,risk_score,is_security,is_authentication,is_network_event,is_system_event,data_quality_issues
d46389f6e848104e,2025-08-21 09:29:25,2025-08-21T09:29:25.000Z,16,6,Info,134,ACCESS-SW-01,SSH2,28514,"SSH2_SESSION: SSH2 Session request from 172.31.1.124 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'scanner'",cisco,authentication,authentication_event,172.31.1.124,,0,0,,scanner,request,,,0,,20,false,true,false,false,
a9e36b2cabfea067,2025-08-21 18:35:01,2025-08-21T18:35:01.000Z,16,3,Error,131,MPLS-PE-02,BGP,16920,BGP-3-NOTIFICATION_SENT: sent to neighbor 8.8.8.8 (AS64517) 4/0 (hold time expired) 0 bytes,cisco,network,bgp_event,8.8.8.8,,0,0,BGP,,,,8.8.8.8,64517,,45,false,false,true,false,
40618b465325ac51,2025-08-21 15:32:42,2025-08-21T15:32:42.000Z,16,2,Critical,130,DIST-SW-01,SEC_LOGIN,3991,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 4.4.4.247, 8 failed attempts",cisco,authentication,login_failure,4.4.4.247,,0,0,,from,,,,0,,55,false,true,false,false,
58f629e3028aeab9,2025-08-20 21:12:30,2025-08-20T21:12:30.000Z,16,4,Warning,132,CORE-RTR-01,IPSLA,2280,IPSLA-6-PROBE_LATENCY: RTT probe to 203.0.113.154 exceeded threshold: 411ms (threshold: 100ms),cisco,security,reconnaissance,203.0.113.154,,0,411,,,,,,0,,65,true,false,false,false,
33fc03bd25cb2ac2,2025-08-21 05:30:40,2025-08-21T05:30:40.000Z,16,4,Warning,132,CORE-RTR-01,OSPF,10397,"OSPF-5-ADJCHG: Process 1, Nbr 203.0.113.15 on GigabitEthernet0/0/0 from LOADING to FULL, Loading Done",cisco,network,ospf_event,203.0.113.15,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,35,false,false,true,false,
469b9be3679f4804,2025-08-21 19:01:43,2025-08-21T19:01:43.000Z,16,6,Info,134,EDGE-RTR-02,SYS,8705,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 65%; one minute: 60%; five minutes: 55%,cisco,system,resource_monitoring,,,0,65,,,for,,,0,,5,false,false,false,true,
9b587ff955feb9fd,2025-08-21 09:19:11,2025-08-21T09:19:11.000Z,16,4,Warning,132,EDGE-RTR-02,SSH2,29741,"SSH2_SESSION: SSH2 Session request from 192.168.10.202 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'backup'",cisco,authentication,login_failure,192.168.10.202,,0,0,,backup,request,,,0,,20,false,true,false,false,
ce937395c107152b,2025-08-21 13:42:59,2025-08-21T13:42:59.000Z,16,2,Critical,130,ACCESS-SW-02,SEC_LOGIN,11604,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 8.8.8.122, 5 failed attempts",cisco,authentication,login_failure,8.8.8.122,,0,0,,from,,,,0,,55,false,true,false,false,
a3ff860d77c5590e,2025-08-21 14:29:08,2025-08-21T14:29:08.000Z,16,6,Info,134,CORE-RTR-01,SYS,2385,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 98%; one minute: 93%; five minutes: 88%,cisco,system,resource_monitoring,,,0,98,,,for,,,0,,5,false,false,false,true,
d5b568478e0334b2,2025-08-21 12:02:12,2025-08-21T12:02:12.000Z,16,6,Info,134,CORE-RTR-02,SSH2,5889,"SSH2_SESSION: SSH2 Session request from 203.0.113.144 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'david.brown'",cisco,authentication,authentication_event,203.0.113.144,,0,0,,david.brown,request,,,0,,20,false,true,false,false,
531b862601ad36c5,2025-08-21 10:38:34,2025-08-21T10:38:34.000Z,16,5,Notice,133,WAN-RTR-01,ROUTING,1665,ROUTING-5-ROUTE_CHANGE: Route 172.31.1.0/24 via 198.51.100.157 added to routing table,cisco,network,routing_event,172.31.1.0,198.51.100.157,0,0,,,,,,0,,25,false,false,true,false,
c8f0c45f526ce86b,2025-08-20 23:26:25,2025-08-20T23:26:25.000Z,16,6,Info,134,ACCESS-SW-01,SSH2,11870,"SSH2_SESSION: SSH2 Session request from 4.4.4.57 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'monitor'",cisco,authentication,authentication_event,4.4.4.57,,0,0,,monitor,request,,,0,,20,false,true,false,false,
c698a7822167bd37,2025-08-21 12:59:25,2025-08-21T12:59:25.000Z,16,3,Error,131,CORE-RTR-01,BGP,29336,BGP-5-ADJCHANGE: neighbor 203.0.113.2 (AS64514) Up,cisco,network,bgp_event,203.0.113.2,,0,0,BGP,,,,203.0.113.2,64514,,45,false,false,true,false,
bca5dcb7626fdb07,2025-08-21 03:33:26,2025-08-21T03:33:26.000Z,16,1,Alert,129,CORE-RTR-02,FIREWALL,1539,FIREWALL-1-ATTACK_DETECTED: SYN flood detected from 10.0.1.40 to 10.0.1.6:110,cisco,security,threat_detection,10.0.1.40,10.0.1.6,0,110,,,,,,0,,80,true,false,false,false,
4fd038e1725d9966,2025-08-20 21:41:18,2025-08-20T21:41:18.000Z,16,4,Warning,132,ACCESS-SW-02,IPSLA,2309,IPSLA-6-PROBE_LATENCY: RTT probe to 1.1.1.227 exceeded threshold: 404ms (threshold: 100ms),cisco,security,reconnaissance,1.1.1.227,,0,404,,,,,,0,,65,true,false,false,false,
f90d021156206958,2025-08-21 04:32:26,2025-08-21T04:32:26.000Z,16,6,Info,134,WAN-RTR-01,SSH2,9591,"SSH2_SESSION: SSH2 Session request from 4.4.4.228 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'scanner'",cisco,authentication,authentication_event,4.4.4.228,,0,0,,scanner,request,,,0,,20,false,true,false,false,
e276aca1a8fe02df,2025-08-21 14:10:20,2025-08-21T14:10:20.000Z,16,1,Alert,129,MPLS-PE-01,FIREWALL,30778,FIREWALL-1-ATTACK_DETECTED: data exfiltration detected from 192.168.100.217 to 192.168.100.238:27017,cisco,security,threat_detection,192.168.100.217,192.168.100.238,0,27017,,,detected,,,0,,80,true,false,false,false,
d001efbbb4344eda,2025-08-21 17:23:49,2025-08-21T17:23:49.000Z,16,4,Warning,132,WAN-RTR-01,IPSLA,1544,IPSLA-6-PROBE_LATENCY: RTT probe to 172.31.1.186 exceeded threshold: 183ms (threshold: 100ms),cisco,security,reconnaissance,172.31.1.186,,0,183,,,,,,0,,65,true,false,false,false,
b68f29caee3af2bf,2025-08-21 11:39:05,2025-08-21T11:39:05.000Z,16,4,Warning,132,CORE-RTR-02,OSPF,20869,"OSPF-5-ADJCHG: Process 1, Nbr 10.0.10.135 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,10.0.10.135,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,20,false,false,true,false,
3211c3ab12ca94ee,2025-08-21 04:08:41,2025-08-21T04:08:41.000Z,16,6,Info,134,ACCESS-SW-02,SYS,2788,SYS-6-MEM_USAGE: Memory utilization: 86% used,cisco,system,resource_monitoring,,,0,86,,,,,,0,,5,false,false,false,true,
9a76def8c1bf86d6,2025-08-21 02:42:42,2025-08-21T02:42:42.000Z,16,2,Critical,130,EDGE-RTR-02,SEC_LOGIN,22227,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 8.8.8.204, 12 failed attempts",cisco,authentication,login_failure,8.8.8.204,,0,0,,from,,,,0,,55,false,true,false,false,
8d7be6494bcb8bd0,2025-08-21 00:25:54,2025-08-21T00:25:54.000Z,16,4,Warning,132,ACCESS-SW-01,IPSLA,25538,IPSLA-6-PROBE_LATENCY: RTT probe to 10.10.1.89 exceeded threshold: 311ms (threshold: 100ms),cisco,security,reconnaissance,10.10.1.89,,0,311,,,,,,0,,50,true,false,false,false,
51f42c3a415d479a,2025-08-20 20:40:34,2025-08-20T20:40:34.000Z,16,6,Info,134,CORE-RTR-01,SSH2,29812,"SSH2_SESSION: SSH2 Session request from 203.0.113.67 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'admin'",cisco,authentication,authentication_event,203.0.113.67,,0,0,,admin,request,,,0,,20,false,true,false,false,
17717b05dd579475,2025-08-20 21:12:52,2025-08-20T21:12:52.000Z,16,1,Alert,129,WAN-RTR-02,FIREWALL,26757,FIREWALL-1-ATTACK_DETECTED: SYN flood detected from 172.16.1.156 to 192.168.100.148:3389,cisco,security,threat_detection,172.16.1.156,192.168.100.148,0,3389,,,,,,0,,90,true,false,false,false,
67ce128a73d5c70e,2025-08-21 13:50:54,2025-08-21T13:50:54.000Z,16,4,Warning,132,DIST-SW-01,OSPF,26680,"OSPF-5-ADJCHG: Process 1, Nbr 203.0.113.194 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,203.0.113.194,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,35,false,false,true,false,
29e9cc1bdfc21b50,2025-08-20 23:44:28,2025-08-20T23:44:28.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,23143,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 9.9.9.192, 8 failed attempts",cisco,authentication,login_failure,9.9.9.192,,0,0,,from,,,,0,,55,false,true,false,false,
4dadf8645383dee4,2025-08-21 19:08:16,2025-08-21T19:08:16.000Z,16,4,Warning,132,DIST-SW-01,OSPF,6865,"OSPF-5-ADJCHG: Process 1, Nbr 172.16.10.198 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,172.16.10.198,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,20,false,false,true,false,
42d2178a7e2b69fd,2025-08-21 01:34:02,2025-08-21T01:34:02.000Z,16,4,Warning,132,EDGE-RTR-01,IPSLA,30518,IPSLA-6-PROBE_LATENCY: RTT probe to 198.51.100.22 exceeded threshold: 435ms (threshold: 100ms),cisco,security,reconnaissance,198.51.100.22,,0,435,,,,,,0,,65,true,false,false,false,
df599a516ffd04b7,2025-08-20 21:48:46,2025-08-20T21:48:46.000Z,16,6,Info,134,ACCESS-SW-02,SSH2,26849,"SSH2_SESSION: SSH2 Session request from 1.1.1.8 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'scanner'",cisco,authentication,authentication_event,1.1.1.8,,0,0,,scanner,request,,,0,,20,false,true,false,false,
2d2fb414efcc52d4,2025-08-21 16:25:32,2025-08-21T16:25:32.000Z,16,4,Warning,132,DIST-SW-01,SSH2,10411,"SSH2_SESSION: SSH2 Session request from 4.4.4.51 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'security'",cisco,authentication,login_failure,4.4.4.51,,0,0,,security,request,,,0,,35,false,true,false,false,
3598687a2fe41f64,2025-08-21 01:46:20,2025-08-21T01:46:20.000Z,16,4,Warning,132,DIST-SW-01,OSPF,19025,"OSPF-5-ADJCHG: Process 1, Nbr 1.1.1.20 on GigabitEthernet0/0/0 from LOADING to FULL, Loading Done",cisco,network,ospf_event,1.1.1.20,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,35,false,false,true,false,
c9bd64e6e2219609,2025-08-21 07:47:06,2025-08-21T07:47:06.000Z,16,1,Alert,129,CORE-RTR-02,FIREWALL,23146,FIREWALL-1-ATTACK_DETECTED: lateral movement detected from 192.168.10.138 to 203.0.113.51:110,cisco,security,threat_detection,192.168.10.138,203.0.113.51,0,110,,,,,,0,,80,true,false,false,false,
4484107873d2941d,2025-08-21 03:34:06,2025-08-21T03:34:06.000Z,16,4,Warning,132,WAN-RTR-01,IPSLA,3697,IPSLA-6-PROBE_LATENCY: RTT probe to 203.0.113.245 exceeded threshold: 534ms (threshold: 100ms),cisco,security,reconnaissance,203.0.113.245,,0,534,,,,,,0,,65,true,false,false,false,
6ecc15013b7eff1c,2025-08-21 16:06:55,2025-08-21T16:06:55.000Z,16,5,Notice,133,MPLS-PE-02,ROUTING,22358,ROUTING-5-ROUTE_CHANGE: Route 4.4.4.0/24 via 192.168.10.91 added to routing table,cisco,network,routing_event,192.168.10.91,4.4.4.0,0,0,,,,,,0,,10,false,false,true,false,
fc18d83f61e01c73,2025-08-21 12:15:50,2025-08-21T12:15:50.000Z,16,6,Info,134,DIST-SW-01,SYS,22655,SYS-6-MEM_USAGE: Memory utilization: 82% used,cisco,system,resource_monitoring,,,0,82,,,,,,0,,5,false,false,false,true,
a3516d0c3441101f,2025-08-21 07:52:57,2025-08-21T07:52:57.000Z,16,1,Alert,129,MPLS-PE-01,FIREWALL,27449,FIREWALL-1-ATTACK_DETECTED: ICMP flood detected from 192.168.1.155 to 4.4.4.86:22,cisco,security,threat_detection,192.168.1.155,4.4.4.86,0,22,ICMP,,,,,0,,90,true,false,false,false,
10bfb8e534104ef8,2025-08-21 19:02:15,2025-08-21T19:02:15.000Z,16,4,Warning,132,CORE-RTR-02,OSPF,19697,"OSPF-5-ADJCHG: Process 1, Nbr 203.0.113.183 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,203.0.113.183,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,35,false,false,true,false,
c94bc702d7ede49f,2025-08-21 06:56:06,2025-08-21T06:56:06.000Z,16,5,Notice,133,ACCESS-SW-01,ROUTING,5367,ROUTING-5-ROUTE_CHANGE: Route 172.31.1.0/24 via 8.8.8.126 added to routing table,cisco,network,routing_event,172.31.1.0,8.8.8.126,0,0,,,,,,0,,25,false,false,true,false,
13726cd008b1a03c,2025-08-21 05:34:09,2025-08-21T05:34:09.000Z,16,4,Warning,132,DIST-SW-02,IPSLA,22937,IPSLA-6-PROBE_LATENCY: RTT probe to 198.51.100.91 exceeded threshold: 311ms (threshold: 100ms),cisco,security,reconnaissance,198.51.100.91,,0,311,,,,,,0,,65,true,false,false,false,
61b3946e9a82b7a1,2025-08-21 15:07:48,2025-08-21T15:07:48.000Z,16,3,Error,131,CORE-RTR-02,BGP,14541,BGP-3-NOTIFICATION_SENT: sent to neighbor 208.67.222.222 (AS64512) 4/0 (hold time expired) 0 bytes,cisco,network,bgp_event,208.67.222.222,,0,0,BGP,,,,208.67.222.222,64512,,45,false,false,true,false,
1b7b7beed3f9d418,2025-08-21 02:52:05,2025-08-21T02:52:05.000Z,16,4,Warning,132,DIST-SW-01,IPSLA,12011,IPSLA-6-PROBE_LATENCY: RTT probe to 10.10.1.145 exceeded threshold: 250ms (threshold: 100ms),cisco,security,reconnaissance,10.10.1.145,,0,250,,,,,,0,,50,true,false,false,false,
33bc3f611535fe67,2025-08-21 18:35:33,2025-08-21T18:35:33.000Z,16,2,Critical,130,ACCESS-SW-01,SEC_LOGIN,3367,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 172.31.1.214, 12 failed attempts",cisco,authentication,login_failure,172.31.1.214,,0,0,,from,,,,0,,55,false,true,false,false,
06cfafce107aa082,2025-08-21 02:24:08,2025-08-21T02:24:08.000Z,16,6,Info,134,MPLS-PE-01,SSH2,30988,"SSH2_SESSION: SSH2 Session request from 172.31.1.56 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'operator'",cisco,authentication,authentication_event,172.31.1.56,,0,0,,operator,request,,,0,,20,false,true,false,false,
2e1e79137323ed4a,2025-08-21 05:09:17,2025-08-21T05:09:17.000Z,16,4,Warning,132,EDGE-RTR-02,IPSLA,16489,IPSLA-6-PROBE_LATENCY: RTT probe to 8.8.8.125 exceeded threshold: 327ms (threshold: 100ms),cisco,security,reconnaissance,8.8.8.125,,0,327,,,,,,0,,65,true,false,false,false,
926bb3d09740e7f6,2025-08-21 14:41:40,2025-08-21T14:41:40.000Z,16,3,Error,131,ACCESS-SW-02,BGP,9843,BGP-3-NOTIFICATION_SENT: sent to neighbor 1.1.1.1 (AS174) 4/0 (hold time expired) 0 bytes,cisco,network,bgp_event,1.1.1.1,,0,0,BGP,,,,1.1.1.1,174,,45,false,false,true,false,
de8d309e9ec57497,2025-08-20 23:19:47,2025-08-20T23:19:47.000Z,16,2,Critical,130,MPLS-PE-01,SEC_LOGIN,9959,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 203.0.113.213, 13 failed attempts",cisco,authentication,login_failure,203.0.113.213,,0,0,,from,,,,0,,55,false,true,false,false,
9630b547f8e7e99d,2025-08-21 11:09:34,2025-08-21T11:09:34.000Z,16,4,Warning,132,DIST-SW-02,IPSLA,22554,IPSLA-6-PROBE_LATENCY: RTT probe to 9.9.9.104 exceeded threshold: 565ms (threshold: 100ms),cisco,security,reconnaissance,9.9.9.104,,0,565,,,,,,0,,65,true,false,false,false,
3819f525652bfe01,2025-08-21 19:53:33,2025-08-21T19:53:33.000Z,16,1,Alert,129,ACCESS-SW-01,FIREWALL,26305,FIREWALL-1-ATTACK_DETECTED: SYN flood detected from 192.168.10.22 to 203.0.113.56:3389,cisco,security,threat_detection,192.168.10.22,203.0.113.56,0,3389,,,,,,0,,90,true,false,false,false,
22bd2a8e0676497d,2025-08-21 16:26:33,2025-08-21T16:26:33.000Z,16,1,Alert,129,DIST-SW-01,FIREWALL,11047,FIREWALL-1-ATTACK_DETECTED: DDoS detected from 198.51.100.244 to 10.0.10.247:8080,cisco,security,threat_detection,10.0.10.247,198.51.100.244,0,8080,,,,,,0,,80,true,false,false,false,
f403cde5bff10c61,2025-08-20 22:29:39,2025-08-20T22:29:39.000Z,16,4,Warning,132,EDGE-RTR-01,IPSLA,26738,IPSLA-6-PROBE_LATENCY: RTT probe to 4.4.4.131 exceeded threshold: 592ms (threshold: 100ms),cisco,security,reconnaissance,4.4.4.131,,0,592,,,,,,0,,65,true,false,false,false,
9479f4071d6a4866,2025-08-21 11:44:10,2025-08-21T11:44:10.000Z,16,3,Error,131,EDGE-RTR-01,BGP,4414,BGP-5-ADJCHANGE: neighbor 208.67.222.222 (AS7018) Up,cisco,network,bgp_event,208.67.222.222,,0,0,BGP,,,,208.67.222.222,7018,,45,false,false,true,false,
48d82c5a2ea10af7,2025-08-21 00:00:24,2025-08-21T00:00:24.000Z,16,6,Info,134,WAN-RTR-02,SYS,1535,SYS-6-MEM_USAGE: Memory utilization: 94% used,cisco,system,resource_monitoring,,,0,94,,,,,,0,,5,false,false,false,true,
4bf6dec9e83b12ad,2025-08-21 15:15:46,2025-08-21T15:15:46.000Z,16,3,Error,131,WAN-RTR-01,LINEPROTO,27214,"LINEPROTO-5-UPDOWN: Line protocol on Interface Vlan1, changed state to down",cisco,network,interface_event,,,0,0,,,Vlan1,,,0,,30,false,false,true,false,
9398859a3246f1a1,2025-08-21 04:39:19,2025-08-21T04:39:19.000Z,16,2,Critical,130,WAN-RTR-02,SEC_LOGIN,14638,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.0.1.128, 9 failed attempts",cisco,authentication,login_failure,10.0.1.128,,0,0,,from,,,,0,,40,false,true,false,false,
0870f4bb90180b81,2025-08-21 19:45:06,2025-08-21T19:45:06.000Z,16,6,Info,134,EDGE-RTR-02,SYS,8018,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 86%; one minute: 81%; five minutes: 76%,cisco,system,resource_monitoring,,,0,86,,,for,,,0,,5,false,false,false,true,
68eda7994334bb79,2025-08-21 15:04:48,2025-08-21T15:04:48.000Z,16,4,Warning,132,ACCESS-SW-01,IPSLA,13506,IPSLA-6-PROBE_LATENCY: RTT probe to 172.31.1.210 exceeded threshold: 277ms (threshold: 100ms),cisco,security,reconnaissance,172.31.1.210,,0,277,,,,,,0,,65,true,false,false,false,
2e6ec3540bb9f890,2025-08-21 10:18:46,2025-08-21T10:18:46.000Z,16,5,Notice,133,EDGE-RTR-01,ROUTING,2112,ROUTING-5-ROUTE_CHANGE: Route 10.0.10.0/24 via 192.168.1.31 added to routing table,cisco,network,routing_event,10.0.10.0,192.168.1.31,0,0,,,,,,0,,10,false,false,true,false,
ba2c644523186c42,2025-08-21 00:17:30,2025-08-21T00:17:30.000Z,16,4,Warning,132,DIST-SW-01,IPSLA,12652,IPSLA-6-PROBE_LATENCY: RTT probe to 10.0.10.45 exceeded threshold: 300ms (threshold: 100ms),cisco,security,reconnaissance,10.0.10.45,,0,300,,,,,,0,,50,true,false,false,false,
0658371651503c98,2025-08-21 00:19:19,2025-08-21T00:19:19.000Z,16,5,Notice,133,MPLS-PE-01,ROUTING,5188,ROUTING-5-ROUTE_CHANGE: Route 203.0.113.0/24 via 192.168.10.205 added to routing table,cisco,network,routing_event,192.168.10.205,203.0.113.0,0,0,,,,,,0,,10,false,false,true,false,
9819d17826c061f1,2025-08-21 16:28:41,2025-08-21T16:28:41.000Z,16,4,Warning,132,DIST-SW-01,SSH2,17356,"SSH2_SESSION: SSH2 Session request from 198.51.100.5 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'netadmin'",cisco,authentication,login_failure,198.51.100.5,,0,0,,netadmin,request,,,0,,35,false,true,false,false,
d3d48290b065c4eb,2025-08-21 11:00:12,2025-08-21T11:00:12.000Z,16,4,Warning,132,DIST-SW-01,OSPF,7959,"OSPF-5-ADJCHG: Process 1, Nbr 192.168.100.151 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,192.168.100.151,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,20,false,false,true,false,
92d1b454f4976d90,2025-08-21 02:09:28,2025-08-21T02:09:28.000Z,16,4,Warning,132,DIST-SW-02,SSH2,18203,"SSH2_SESSION: SSH2 Session request from 198.51.100.41 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'backup'",cisco,authentication,login_failure,198.51.100.41,,0,0,,backup,request,,,0,,35,false,true,false,false,
55b99e55fcb5ad06,2025-08-21 02:11:16,2025-08-21T02:11:16.000Z,16,6,Info,134,DIST-SW-02,SYS,11243,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 86%; one minute: 81%; five minutes: 76%,cisco,system,resource_monitoring,,,0,86,,,for,,,0,,5,false,false,false,true,
4ce64b3527e8279f,2025-08-21 14:44:42,2025-08-21T14:44:42.000Z,16,6,Info,134,MPLS-PE-01,SSH2,11926,"SSH2_SESSION: SSH2 Session request from 172.16.10.252 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'malware'",cisco,authentication,authentication_event,172.16.10.252,,0,0,,malware,request,,,0,,5,false,true,false,false,
285bddd0fccfcc74,2025-08-21 09:24:42,2025-08-21T09:24:42.000Z,16,6,Info,134,ACCESS-SW-01,SSH2,26663,"SSH2_SESSION: SSH2 Session request from 172.31.1.232 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Succeeded for user 'malware'",cisco,authentication,authentication_event,172.31.1.232,,0,0,,malware,request,,,0,,20,false,true,false,false,
88457f4394b52843,2025-08-20 21:56:21,2025-08-20T21:56:21.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,26834,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 8.8.8.126, 8 failed attempts",cisco,authentication,login_failure,8.8.8.126,,0,0,,from,,,,0,,55,false,true,false,false,
b26fde3aa48214c1,2025-08-21 04:55:31,2025-08-21T04:55:31.000Z,16,2,Critical,130,DIST-SW-02,SEC_LOGIN,30761,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 1.1.1.223, 8 failed attempts",cisco,authentication,login_failure,1.1.1.223,,0,0,,from,,,,0,,55,false,true,false,false,
bc2dbff880a8ba14,2025-08-21 20:13:00,2025-08-21T20:13:00.000Z,16,4,Warning,132,MPLS-PE-01,SSH2,23215,"SSH2_SESSION: SSH2 Session request from 172.16.1.38 (tty = 0) using crypto cipher 'aes256-ctr', hmac 'hmac-sha2-256' Failed for user 'monitor'",cisco,authentication,login_failure,172.16.1.38,,0,0,,monitor,request,,,0,,20,false,true,false,false,
bbc974694315685d,2025-08-21 19:49:48,2025-08-21T19:49:48.000Z,16,2,Critical,130,CORE-RTR-01,SEC_LOGIN,1501,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 1.1.1.227, 9 failed attempts",cisco,authentication,login_failure,1.1.1.227,,0,0,,from,,,,0,,55,false,true,false,false,
81ccb03805f0fc2f,2025-08-21 07:25:37,2025-08-21T07:25:37.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,19774,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.0.10.158, 12 failed attempts",cisco,authentication,login_failure,10.0.10.158,,0,0,,from,,,,0,,40,false,true,false,false,
9d87315cf236f66f,2025-08-21 04:46:22,2025-08-21T04:46:22.000Z,16,5,Notice,133,DIST-SW-01,ROUTING,8041,ROUTING-5-ROUTE_CHANGE: Route 172.16.10.0/24 via 192.168.10.247 added to routing table,cisco,network,routing_event,172.16.10.0,192.168.10.247,0,0,,,,,,0,,10,false,false,true,false,
44e8a8d7d6dc3998,2025-08-20 23:34:20,2025-08-20T23:34:20.000Z,16,2,Critical,130,DIST-SW-02,SEC_LOGIN,5383,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 198.51.100.150, 5 failed attempts",cisco,authentication,login_failure,198.51.100.150,,0,0,,from,,,,0,,55,false,true,false,false,
5b375fdc3089fb61,2025-08-20 20:17:26,2025-08-20T20:17:26.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,24335,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 8.8.8.165, 11 failed attempts",cisco,authentication,login_failure,8.8.8.165,,0,0,,from,,,,0,,55,false,true,false,false,
576cd543de44bb89,2025-08-21 08:05:41,2025-08-21T08:05:41.000Z,16,4,Warning,132,CORE-RTR-02,OSPF,13673,"OSPF-5-ADJCHG: Process 1, Nbr 172.16.1.59 on GigabitEthernet0/0/0 from FULL to DOWN, Neighbor Down: Dead timer expired",cisco,network,ospf_event,172.16.1.59,,0,0,OSPF,,GigabitEthernet0/0/0,,,0,,20,false,false,true,false,
c361564c4513837e,2025-08-21 00:04:26,2025-08-21T00:04:26.000Z,16,2,Critical,130,MPLS-PE-01,SEC_LOGIN,29117,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.10.1.74, 9 failed attempts",cisco,authentication,login_failure,10.10.1.74,,0,0,,from,,,,0,,40,false,true,false,false,
a0150b0b24a7e757,2025-08-21 15:44:02,2025-08-21T15:44:02.000Z,16,2,Critical,130,WAN-RTR-01,SEC_LOGIN,2356,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 10.0.1.80, 7 failed attempts",cisco,authentication,login_failure,10.0.1.80,,0,0,,from,,,,0,,40,false,true,false,false,
2819c98deff52dd6,2025-08-21 18:21:48,2025-08-21T18:21:48.000Z,16,2,Critical,130,EDGE-RTR-01,SEC_LOGIN,1992,"SEC_LOGIN-4-LOGIN_FAILED: Login failed for user from 172.31.1.174, 14 failed attempts",cisco,authentication,login_failure,172.31.1.174,,0,0,,from,,,,0,,55,false,true,false,false,
17355bd72a61a3da,2025-08-21 18:28:45,2025-08-21T18:28:45.000Z,16,6,Info,134,WAN-RTR-01,SYS,4971,SYS-6-CPU_USAGE: CPU utilization for 5 seconds: 71%; one minute: 66%; five minutes: 61%,cisco,system,resource_monitoring,,,0,71,,,for,,,0,,5,false,false,false,true,
